left	top	width	height	conf	text	name
209	1531	1462	46	-1		lawsresolutionso1891nort_0374.jpg
209	1532	66	34	95	the	lawsresolutionso1891nort_0374.jpg
290	1536	171	39	95	grantee,	lawsresolutionso1891nort_0374.jpg
487	1533	61	33	96	his	lawsresolutionso1891nort_0374.jpg
566	1533	102	34	96	heirs	lawsresolutionso1891nort_0374.jpg
691	1534	77	33	96	and	lawsresolutionso1891nort_0374.jpg
793	1534	147	42	96	assigns	lawsresolutionso1891nort_0374.jpg
964	1534	66	33	96	the	lawsresolutionso1891nort_0374.jpg
1053	1534	84	33	96	title	lawsresolutionso1891nort_0374.jpg
1161	1534	41	33	96	of	lawsresolutionso1891nort_0374.jpg
1226	1535	65	32	96	the	lawsresolutionso1891nort_0374.jpg
1311	1531	187	46	96	property	lawsresolutionso1891nort_0374.jpg
1521	1535	150	33	96	therein	lawsresolutionso1891nort_0374.jpg
209	1588	1462	46	-1		lawsresolutionso1891nort_0374.jpg
209	1588	195	34	96	described	lawsresolutionso1891nort_0374.jpg
422	1589	166	34	96	without	lawsresolutionso1891nort_0374.jpg
604	1590	152	34	96	further	lawsresolutionso1891nort_0374.jpg
771	1591	362	43	96	acknowledgment	lawsresolutionso1891nort_0374.jpg
1157	1602	42	23	96	or	lawsresolutionso1891nort_0374.jpg
1215	1591	183	34	95	evidence	lawsresolutionso1891nort_0374.jpg
1414	1592	41	33	95	of	lawsresolutionso1891nort_0374.jpg
1471	1592	95	33	93	such	lawsresolutionso1891nort_0374.jpg
1583	1602	88	23	93	con-	lawsresolutionso1891nort_0374.jpg
209	1647	1462	45	-1		lawsresolutionso1891nort_0374.jpg
209	1656	181	33	91	veyance,	lawsresolutionso1891nort_0374.jpg
409	1647	77	33	96	and	lawsresolutionso1891nort_0374.jpg
502	1647	81	33	96	said	lawsresolutionso1891nort_0374.jpg
600	1657	244	33	96	conveyance	lawsresolutionso1891nort_0374.jpg
861	1648	98	33	95	shall	lawsresolutionso1891nort_0374.jpg
982	1648	45	33	95	be	lawsresolutionso1891nort_0374.jpg
1043	1648	270	43	95	substantially	lawsresolutionso1891nort_0374.jpg
1330	1649	40	32	96	in	lawsresolutionso1891nort_0374.jpg
1387	1649	65	33	96	the	lawsresolutionso1891nort_0374.jpg
1470	1649	201	43	96	following	lawsresolutionso1891nort_0374.jpg
209	1704	125	33	-1		lawsresolutionso1891nort_0374.jpg
209	1704	125	33	91	form:	lawsresolutionso1891nort_0374.jpg
211	1791	1460	158	-1		lawsresolutionso1891nort_0374.jpg
211	1791	1460	158	-1		lawsresolutionso1891nort_0374.jpg
211	1791	973	41	-1		lawsresolutionso1891nort_0374.jpg
211	1791	126	33	96	STATE	lawsresolutionso1891nort_0374.jpg
354	1799	50	25	96	OF	lawsresolutionso1891nort_0374.jpg
421	1792	143	33	95	NORTH	lawsresolutionso1891nort_0374.jpg
581	1792	219	40	93	CAROLINA,	lawsresolutionso1891nort_0374.jpg
824	1820	164	5	11	--_-_-_-	lawsresolutionso1891nort_0374.jpg
1007	1793	177	33	95	COUNTY.	lawsresolutionso1891nort_0374.jpg
255	1848	1416	45	-1		lawsresolutionso1891nort_0374.jpg
255	1848	195	40	96	Whereas,	lawsresolutionso1891nort_0374.jpg
480	1852	40	30	94	at	lawsresolutionso1891nort_0374.jpg
545	1859	23	23	96	a	lawsresolutionso1891nort_0374.jpg
595	1850	77	32	95	sale	lawsresolutionso1891nort_0374.jpg
699	1849	42	33	96	of	lawsresolutionso1891nort_0374.jpg
763	1850	81	32	96	real	lawsresolutionso1891nort_0374.jpg
870	1852	121	31	96	estate	lawsresolutionso1891nort_0374.jpg
1018	1850	61	33	95	for	lawsresolutionso1891nort_0374.jpg
1103	1850	66	33	96	the	lawsresolutionso1891nort_0374.jpg
1196	1852	280	41	96	non-payment	lawsresolutionso1891nort_0374.jpg
1499	1851	41	33	96	of	lawsresolutionso1891nort_0374.jpg
1563	1853	108	32	96	taxes	lawsresolutionso1891nort_0374.jpg
211	1905	1458	44	-1		lawsresolutionso1891nort_0374.jpg
211	1905	113	33	96	made	lawsresolutionso1891nort_0374.jpg
340	1906	39	32	96	in	lawsresolutionso1891nort_0374.jpg
396	1906	66	33	96	the	lawsresolutionso1891nort_0374.jpg
477	1909	145	40	96	county	lawsresolutionso1891nort_0374.jpg
636	1907	190	33	95	aforesaid	lawsresolutionso1891nort_0374.jpg
845	1917	48	23	96	on	lawsresolutionso1891nort_0374.jpg
912	1907	65	33	92	the	lawsresolutionso1891nort_0374.jpg
997	1935	72	5	8	.._.	lawsresolutionso1891nort_0374.jpg
1088	1907	77	42	95	day	lawsresolutionso1891nort_0374.jpg
1178	1907	41	33	93	of	lawsresolutionso1891nort_0374.jpg
1240	1935	120	5	56	-_----	lawsresolutionso1891nort_0374.jpg
1369	1907	134	40	35	AD	lawsresolutionso1891nort_0374.jpg
1525	1907	144	41	0	ASasaee	lawsresolutionso1891nort_0374.jpg
208	1963	1464	718	-1		lawsresolutionso1891nort_0374.jpg
208	1963	1464	613	-1		lawsresolutionso1891nort_0374.jpg
210	1963	1462	44	-1		lawsresolutionso1891nort_0374.jpg
210	1963	66	33	95	the	lawsresolutionso1891nort_0374.jpg
293	1963	200	42	95	following	lawsresolutionso1891nort_0374.jpg
503	1963	197	34	96	described	lawsresolutionso1891nort_0374.jpg
710	1964	79	33	96	real	lawsresolutionso1891nort_0374.jpg
801	1966	120	31	96	estate	lawsresolutionso1891nort_0374.jpg
938	1974	79	23	96	was	lawsresolutionso1891nort_0374.jpg
1033	1964	82	33	96	sold	lawsresolutionso1891nort_0374.jpg
1133	1964	123	33	96	to-wit	lawsresolutionso1891nort_0374.jpg
1268	1964	104	42	96	(here	lawsresolutionso1891nort_0374.jpg
1388	1964	108	43	93	place	lawsresolutionso1891nort_0374.jpg
1509	1964	163	43	92	descrip-	lawsresolutionso1891nort_0374.jpg
209	2020	1462	44	-1		lawsresolutionso1891nort_0374.jpg
209	2020	81	33	96	tion	lawsresolutionso1891nort_0374.jpg
319	2020	41	33	96	of	lawsresolutionso1891nort_0374.jpg
382	2020	79	33	95	real	lawsresolutionso1891nort_0374.jpg
490	2023	119	31	95	estate	lawsresolutionso1891nort_0374.jpg
635	2021	233	42	96	conveyed):	lawsresolutionso1891nort_0374.jpg
893	2021	77	33	96	and	lawsresolutionso1891nort_0374.jpg
997	2021	183	41	96	whereas,	lawsresolutionso1891nort_0374.jpg
1208	2021	66	33	96	the	lawsresolutionso1891nort_0374.jpg
1298	2031	105	24	96	same	lawsresolutionso1891nort_0374.jpg
1430	2024	68	31	96	not	lawsresolutionso1891nort_0374.jpg
1524	2021	147	43	96	having	lawsresolutionso1891nort_0374.jpg
209	2076	1462	45	-1		lawsresolutionso1891nort_0374.jpg
209	2076	95	34	96	been	lawsresolutionso1891nort_0374.jpg
321	2077	200	33	96	redeemed	lawsresolutionso1891nort_0374.jpg
546	2078	104	33	95	from	lawsresolutionso1891nort_0374.jpg
667	2078	95	33	95	such	lawsresolutionso1891nort_0374.jpg
783	2078	89	39	95	sale,	lawsresolutionso1891nort_0374.jpg
891	2078	76	33	94	and	lawsresolutionso1891nort_0374.jpg
992	2078	32	33	95	it	lawsresolutionso1891nort_0374.jpg
1039	2078	210	43	95	appearing	lawsresolutionso1891nort_0374.jpg
1278	2078	85	34	96	that	lawsresolutionso1891nort_0374.jpg
1390	2078	67	34	96	the	lawsresolutionso1891nort_0374.jpg
1474	2078	133	36	96	holder	lawsresolutionso1891nort_0374.jpg
1630	2079	41	33	96	of	lawsresolutionso1891nort_0374.jpg
208	2134	1463	44	-1		lawsresolutionso1891nort_0374.jpg
208	2134	67	33	96	the	lawsresolutionso1891nort_0374.jpg
306	2134	209	33	96	certificate	lawsresolutionso1891nort_0374.jpg
540	2135	41	33	96	of	lawsresolutionso1891nort_0374.jpg
604	2135	188	42	96	purchase	lawsresolutionso1891nort_0374.jpg
819	2135	41	33	96	of	lawsresolutionso1891nort_0374.jpg
891	2135	82	33	96	said	lawsresolutionso1891nort_0374.jpg
1004	2135	78	33	96	real	lawsresolutionso1891nort_0374.jpg
1110	2137	121	31	96	estate	lawsresolutionso1891nort_0374.jpg
1259	2135	70	34	96	has	lawsresolutionso1891nort_0374.jpg
1355	2135	191	43	93	complied	lawsresolutionso1891nort_0374.jpg
1574	2135	97	34	93	with	lawsresolutionso1891nort_0374.jpg
209	2191	1462	43	-1		lawsresolutionso1891nort_0374.jpg
209	2191	66	33	96	the	lawsresolutionso1891nort_0374.jpg
301	2191	95	33	96	laws	lawsresolutionso1891nort_0374.jpg
423	2192	41	32	96	of	lawsresolutionso1891nort_0374.jpg
487	2191	124	34	96	North	lawsresolutionso1891nort_0374.jpg
642	2192	178	33	95	Carolina	lawsresolutionso1891nort_0374.jpg
847	2202	201	32	96	necessary	lawsresolutionso1891nort_0374.jpg
1079	2194	40	31	96	to	lawsresolutionso1891nort_0374.jpg
1151	2192	133	34	96	entitle	lawsresolutionso1891nort_0374.jpg
1318	2192	134	42	96	(insert	lawsresolutionso1891nort_0374.jpg
1482	2192	95	41	96	him,	lawsresolutionso1891nort_0374.jpg
1602	2193	69	33	96	her	lawsresolutionso1891nort_0374.jpg
209	2248	1462	44	-1		lawsresolutionso1891nort_0374.jpg
209	2258	43	23	96	or	lawsresolutionso1891nort_0374.jpg
276	2248	121	41	96	them)	lawsresolutionso1891nort_0374.jpg
424	2250	39	31	96	to	lawsresolutionso1891nort_0374.jpg
488	2258	23	23	96	a	lawsresolutionso1891nort_0374.jpg
537	2248	95	33	96	deed	lawsresolutionso1891nort_0374.jpg
657	2249	41	33	96	of	lawsresolutionso1891nort_0374.jpg
721	2249	80	33	96	said	lawsresolutionso1891nort_0374.jpg
826	2249	78	33	96	real	lawsresolutionso1891nort_0374.jpg
930	2252	144	30	96	estate:	lawsresolutionso1891nort_0374.jpg
1104	2249	108	40	96	Now,	lawsresolutionso1891nort_0374.jpg
1246	2249	203	41	95	therefore,	lawsresolutionso1891nort_0374.jpg
1483	2249	117	34	95	know	lawsresolutionso1891nort_0374.jpg
1623	2259	48	33	96	ye	lawsresolutionso1891nort_0374.jpg
210	2305	1460	43	-1		lawsresolutionso1891nort_0374.jpg
210	2305	85	33	9	Phat	lawsresolutionso1891nort_0374.jpg
310	2305	31	40	1	ey.	lawsresolutionso1891nort_0374.jpg
386	2333	12	5	0	6	lawsresolutionso1891nort_0374.jpg
414	2301	12	48	2	bs	lawsresolutionso1891nort_0374.jpg
431	2333	96	5	27	fees	lawsresolutionso1891nort_0374.jpg
538	2341	6	5	89	,	lawsresolutionso1891nort_0374.jpg
565	2305	135	33	94	Sheriff	lawsresolutionso1891nort_0374.jpg
722	2306	42	33	96	of	lawsresolutionso1891nort_0374.jpg
787	2306	82	33	96	said	lawsresolutionso1891nort_0374.jpg
893	2310	143	38	96	county	lawsresolutionso1891nort_0374.jpg
1053	2306	41	33	93	of	lawsresolutionso1891nort_0374.jpg
1123	2334	162	5	12	__-_.-.--	lawsresolutionso1891nort_0374.jpg
1296	2332	8	14	77	,	lawsresolutionso1891nort_0374.jpg
1330	2306	41	33	96	in	lawsresolutionso1891nort_0374.jpg
1390	2306	280	34	95	consideration	lawsresolutionso1891nort_0374.jpg
210	2362	1460	43	-1		lawsresolutionso1891nort_0374.jpg
210	2362	41	34	96	of	lawsresolutionso1891nort_0374.jpg
274	2362	67	33	96	the	lawsresolutionso1891nort_0374.jpg
357	2362	182	43	96	premises	lawsresolutionso1891nort_0374.jpg
562	2362	76	33	96	and	lawsresolutionso1891nort_0374.jpg
659	2362	50	42	96	by	lawsresolutionso1891nort_0374.jpg
733	2363	126	33	95	virtue	lawsresolutionso1891nort_0374.jpg
875	2363	42	33	96	of	lawsresolutionso1891nort_0374.jpg
940	2363	64	33	96	the	lawsresolutionso1891nort_0374.jpg
1028	2366	161	30	96	statutes	lawsresolutionso1891nort_0374.jpg
1214	2363	42	34	96	of	lawsresolutionso1891nort_0374.jpg
1279	2363	125	34	96	North	lawsresolutionso1891nort_0374.jpg
1428	2363	179	34	96	Carolina	lawsresolutionso1891nort_0374.jpg
1629	2363	41	33	96	in	lawsresolutionso1891nort_0374.jpg
211	2419	1459	43	-1		lawsresolutionso1891nort_0374.jpg
211	2419	95	34	97	such	lawsresolutionso1891nort_0374.jpg
322	2429	104	23	96	cases	lawsresolutionso1891nort_0374.jpg
442	2419	196	43	96	provided,	lawsresolutionso1891nort_0374.jpg
658	2420	48	32	95	do	lawsresolutionso1891nort_0374.jpg
729	2419	144	42	96	hereby	lawsresolutionso1891nort_0374.jpg
888	2422	115	40	95	grant	lawsresolutionso1891nort_0374.jpg
1019	2420	77	33	95	and	lawsresolutionso1891nort_0374.jpg
1120	2430	148	32	96	convey	lawsresolutionso1891nort_0374.jpg
1284	2423	96	31	93	unto	lawsresolutionso1891nort_0374.jpg
1401	2448	165	5	59	--------	lawsresolutionso1891nort_0374.jpg
1575	2446	8	15	60	,	lawsresolutionso1891nort_0374.jpg
1610	2420	60	33	96	his	lawsresolutionso1891nort_0374.jpg
211	2476	1457	43	-1		lawsresolutionso1891nort_0374.jpg
211	2476	101	34	96	heirs	lawsresolutionso1891nort_0374.jpg
328	2476	77	33	95	and	lawsresolutionso1891nort_0374.jpg
421	2476	146	43	95	assigns	lawsresolutionso1891nort_0374.jpg
584	2477	162	40	96	forever,	lawsresolutionso1891nort_0374.jpg
762	2477	65	33	96	the	lawsresolutionso1891nort_0374.jpg
851	2477	81	33	95	said	lawsresolutionso1891nort_0374.jpg
948	2477	80	33	96	real	lawsresolutionso1891nort_0374.jpg
1044	2479	120	31	96	estate	lawsresolutionso1891nort_0374.jpg
1180	2477	263	33	96	hereinbefore	lawsresolutionso1891nort_0374.jpg
1459	2477	209	41	96	described,	lawsresolutionso1891nort_0374.jpg
212	2533	1155	43	-1		lawsresolutionso1891nort_0374.jpg
212	2533	163	43	96	subject,	lawsresolutionso1891nort_0374.jpg
395	2533	191	41	96	however,	lawsresolutionso1891nort_0374.jpg
607	2536	40	31	96	to	lawsresolutionso1891nort_0374.jpg
663	2544	78	31	96	any	lawsresolutionso1891nort_0374.jpg
757	2534	240	42	96	redemption	lawsresolutionso1891nort_0374.jpg
1014	2534	184	42	96	provided	lawsresolutionso1891nort_0374.jpg
1215	2534	49	42	96	by	lawsresolutionso1891nort_0374.jpg
1280	2534	87	34	95	law.	lawsresolutionso1891nort_0374.jpg
212	2590	1458	91	-1		lawsresolutionso1891nort_0374.jpg
255	2590	1415	45	-1		lawsresolutionso1891nort_0374.jpg
255	2590	125	34	96	Given	lawsresolutionso1891nort_0374.jpg
411	2591	123	33	96	under	lawsresolutionso1891nort_0374.jpg
564	2601	67	34	96	my	lawsresolutionso1891nort_0374.jpg
661	2590	105	33	95	hand	lawsresolutionso1891nort_0374.jpg
796	2591	75	33	95	and	lawsresolutionso1891nort_0374.jpg
905	2591	78	33	95	seal	lawsresolutionso1891nort_0374.jpg
1014	2591	77	33	91	this	lawsresolutionso1891nort_0374.jpg
1114	2619	73	5	57	....	lawsresolutionso1891nort_0374.jpg
1210	2591	75	42	96	day	lawsresolutionso1891nort_0374.jpg
1316	2591	40	33	92	of	lawsresolutionso1891nort_0374.jpg
1385	2618	118	6	83	------	lawsresolutionso1891nort_0374.jpg
1513	2617	8	15	89	,	lawsresolutionso1891nort_0374.jpg
1555	2591	115	33	96	Anno	lawsresolutionso1891nort_0374.jpg
212	2647	294	34	-1		lawsresolutionso1891nort_0374.jpg
212	2647	155	34	93	Domini	lawsresolutionso1891nort_0374.jpg
385	2648	121	33	32	18._..	lawsresolutionso1891nort_0374.jpg
1006	2730	573	14	-1		lawsresolutionso1891nort_0374.jpg
1006	2730	573	14	-1		lawsresolutionso1891nort_0374.jpg
1006	2730	573	14	-1		lawsresolutionso1891nort_0374.jpg
1006	2733	72	5	27	eee	lawsresolutionso1891nort_0374.jpg
1096	2733	27	4	8	tt	lawsresolutionso1891nort_0374.jpg
1137	2733	25	5	22	ee	lawsresolutionso1891nort_0374.jpg
1180	2733	31	4	19	ee	lawsresolutionso1891nort_0374.jpg
1222	2733	31	5	28	ee	lawsresolutionso1891nort_0374.jpg
1268	2733	31	5	18	ee	lawsresolutionso1891nort_0374.jpg
1311	2733	28	5	30	ee	lawsresolutionso1891nort_0374.jpg
1360	2730	219	14	17	eee	lawsresolutionso1891nort_0374.jpg
1444	2719	32	29	31	ee	lawsresolutionso1891nort_0374.jpg
1485	2719	35	29	38	ee	lawsresolutionso1891nort_0374.jpg
1538	2719	44	29	37	ny	lawsresolutionso1891nort_0374.jpg
1429	2760	192	43	-1		lawsresolutionso1891nort_0374.jpg
1429	2760	192	43	-1		lawsresolutionso1891nort_0374.jpg
1429	2760	192	43	-1		lawsresolutionso1891nort_0374.jpg
1429	2782	3	2	47	.	lawsresolutionso1891nort_0374.jpg
1469	2760	152	43	91	Sheriff.	lawsresolutionso1891nort_0374.jpg
0	0	1885	3017	-1		lawsresolutionso1891nort_0542.jpg
774	208	330	35	-1		lawsresolutionso1891nort_0542.jpg
774	208	330	35	-1		lawsresolutionso1891nort_0542.jpg
774	208	330	35	-1		lawsresolutionso1891nort_0542.jpg
774	208	232	34	96	CHAPTER	lawsresolutionso1891nort_0542.jpg
1028	210	76	33	87	431.	lawsresolutionso1891nort_0542.jpg
364	320	1157	47	-1		lawsresolutionso1891nort_0542.jpg
364	320	1157	47	-1		lawsresolutionso1891nort_0542.jpg
364	320	1157	47	-1		lawsresolutionso1891nort_0542.jpg
364	320	51	35	96	An	lawsresolutionso1891nort_0542.jpg
433	320	61	36	96	act	lawsresolutionso1891nort_0542.jpg
511	320	37	34	96	to	lawsresolutionso1891nort_0542.jpg
568	320	228	43	93	incorporate	lawsresolutionso1891nort_0542.jpg
814	320	23	17	91	‘‘	lawsresolutionso1891nort_0542.jpg
851	322	71	35	96	The	lawsresolutionso1891nort_0542.jpg
939	322	163	36	96	Farmers	lawsresolutionso1891nort_0542.jpg
1117	323	165	36	92	Railroad	lawsresolutionso1891nort_0542.jpg
1302	323	219	44	43	Company.”’	lawsresolutionso1891nort_0542.jpg
222	422	1105	43	-1		lawsresolutionso1891nort_0542.jpg
222	422	1105	43	-1		lawsresolutionso1891nort_0542.jpg
222	422	1105	43	-1		lawsresolutionso1891nort_0542.jpg
222	422	82	33	95	The	lawsresolutionso1891nort_0542.jpg
322	422	164	33	94	General	lawsresolutionso1891nort_0542.jpg
502	422	195	43	94	Assembly	lawsresolutionso1891nort_0542.jpg
713	423	46	42	95	of	lawsresolutionso1891nort_0542.jpg
778	424	124	33	96	North	lawsresolutionso1891nort_0542.jpg
921	424	189	34	95	Carolina	lawsresolutionso1891nort_0542.jpg
1126	425	49	33	96	do	lawsresolutionso1891nort_0542.jpg
1191	426	111	32	87	enact	lawsresolutionso1891nort_0542.jpg
1316	436	11	23	87	:	lawsresolutionso1891nort_0542.jpg
209	492	1468	2317	-1		lawsresolutionso1891nort_0542.jpg
212	492	1465	944	-1		lawsresolutionso1891nort_0542.jpg
263	492	1411	46	-1		lawsresolutionso1891nort_0542.jpg
263	492	169	33	95	SECTION	lawsresolutionso1891nort_0542.jpg
450	493	29	32	95	1.	lawsresolutionso1891nort_0542.jpg
507	492	98	34	96	That	lawsresolutionso1891nort_0542.jpg
621	493	150	32	96	Arthur	lawsresolutionso1891nort_0542.jpg
786	494	224	42	92	Arrington,	lawsresolutionso1891nort_0542.jpg
1030	495	44	33	91	G.	lawsresolutionso1891nort_0542.jpg
1091	495	61	33	92	W.	lawsresolutionso1891nort_0542.jpg
1170	495	157	41	96	Newell,	lawsresolutionso1891nort_0542.jpg
1346	496	103	33	93	John	lawsresolutionso1891nort_0542.jpg
1465	496	49	34	91	H.	lawsresolutionso1891nort_0542.jpg
1531	497	143	41	96	Uzzell,	lawsresolutionso1891nort_0542.jpg
219	548	1458	46	-1		lawsresolutionso1891nort_0542.jpg
219	548	64	34	94	Dr.	lawsresolutionso1891nort_0542.jpg
303	549	101	32	96	Wm.	lawsresolutionso1891nort_0542.jpg
425	549	196	40	93	Edwards,	lawsresolutionso1891nort_0542.jpg
641	549	60	34	82	W.	lawsresolutionso1891nort_0542.jpg
721	550	45	33	82	N.	lawsresolutionso1891nort_0542.jpg
787	550	138	41	95	Fuller,	lawsresolutionso1891nort_0542.jpg
952	552	46	32	93	A.	lawsresolutionso1891nort_0542.jpg
1018	551	60	34	90	W.	lawsresolutionso1891nort_0542.jpg
1105	552	130	42	96	Perry,	lawsresolutionso1891nort_0542.jpg
1262	552	64	34	96	Dr.	lawsresolutionso1891nort_0542.jpg
1354	552	103	34	93	John	lawsresolutionso1891nort_0542.jpg
1482	553	59	34	93	W.	lawsresolutionso1891nort_0542.jpg
1561	553	116	34	91	Jack-	lawsresolutionso1891nort_0542.jpg
218	606	1458	44	-1		lawsresolutionso1891nort_0542.jpg
218	615	81	29	96	son,	lawsresolutionso1891nort_0542.jpg
317	606	77	32	96	and	lawsresolutionso1891nort_0542.jpg
411	606	94	32	96	such	lawsresolutionso1891nort_0542.jpg
523	606	108	33	96	other	lawsresolutionso1891nort_0542.jpg
647	616	157	33	96	persons	lawsresolutionso1891nort_0542.jpg
819	617	42	23	96	as	lawsresolutionso1891nort_0542.jpg
877	618	91	32	96	may	lawsresolutionso1891nort_0542.jpg
984	608	156	33	96	become	lawsresolutionso1891nort_0542.jpg
1162	609	211	33	96	associated	lawsresolutionso1891nort_0542.jpg
1391	610	96	32	96	with	lawsresolutionso1891nort_0542.jpg
1503	610	107	34	95	them	lawsresolutionso1891nort_0542.jpg
1633	621	43	23	96	as	lawsresolutionso1891nort_0542.jpg
218	662	1457	46	-1		lawsresolutionso1891nort_0542.jpg
218	662	272	40	96	stockholders,	lawsresolutionso1891nort_0542.jpg
509	663	77	32	96	and	lawsresolutionso1891nort_0542.jpg
602	663	99	33	96	their	lawsresolutionso1891nort_0542.jpg
725	674	223	31	96	successors,	lawsresolutionso1891nort_0542.jpg
967	664	46	33	96	be	lawsresolutionso1891nort_0542.jpg
1040	665	76	32	95	and	lawsresolutionso1891nort_0542.jpg
1144	665	92	42	96	they	lawsresolutionso1891nort_0542.jpg
1252	675	65	23	96	are	lawsresolutionso1891nort_0542.jpg
1342	666	142	42	96	hereby	lawsresolutionso1891nort_0542.jpg
1500	666	175	35	96	declared	lawsresolutionso1891nort_0542.jpg
217	718	1459	45	-1		lawsresolutionso1891nort_0542.jpg
217	721	40	31	96	to	lawsresolutionso1891nort_0542.jpg
273	718	45	33	96	be	lawsresolutionso1891nort_0542.jpg
334	729	23	22	96	a	lawsresolutionso1891nort_0542.jpg
373	719	100	41	96	body	lawsresolutionso1891nort_0542.jpg
489	719	131	42	96	politic	lawsresolutionso1891nort_0542.jpg
637	720	75	33	96	and	lawsresolutionso1891nort_0542.jpg
740	723	196	40	96	corporate	lawsresolutionso1891nort_0542.jpg
953	721	121	33	96	under	lawsresolutionso1891nort_0542.jpg
1090	722	65	33	96	the	lawsresolutionso1891nort_0542.jpg
1172	732	113	23	94	name	lawsresolutionso1891nort_0542.jpg
1300	722	42	34	93	of	lawsresolutionso1891nort_0542.jpg
1367	725	23	15	80	‘‘	lawsresolutionso1891nort_0542.jpg
1405	723	78	33	95	The	lawsresolutionso1891nort_0542.jpg
1499	724	177	34	96	Farmers	lawsresolutionso1891nort_0542.jpg
218	775	1459	48	-1		lawsresolutionso1891nort_0542.jpg
218	775	179	33	95	Railroad	lawsresolutionso1891nort_0542.jpg
429	776	235	43	95	Company,”	lawsresolutionso1891nort_0542.jpg
683	777	78	33	96	and	lawsresolutionso1891nort_0542.jpg
786	778	114	32	96	when	lawsresolutionso1891nort_0542.jpg
928	778	207	42	96	organized	lawsresolutionso1891nort_0542.jpg
1163	789	41	22	95	as	lawsresolutionso1891nort_0542.jpg
1230	779	236	34	95	hereinafter	lawsresolutionso1891nort_0542.jpg
1492	781	185	42	96	provided	lawsresolutionso1891nort_0542.jpg
216	832	1457	44	-1		lawsresolutionso1891nort_0542.jpg
216	832	81	33	96	said	lawsresolutionso1891nort_0542.jpg
315	833	242	42	96	corporation	lawsresolutionso1891nort_0542.jpg
573	843	90	32	95	may	lawsresolutionso1891nort_0542.jpg
680	834	97	33	96	have	lawsresolutionso1891nort_0542.jpg
794	834	75	33	96	and	lawsresolutionso1891nort_0542.jpg
887	845	65	22	96	use	lawsresolutionso1891nort_0542.jpg
981	845	11	22	96	a	lawsresolutionso1891nort_0542.jpg
1018	845	179	23	96	common	lawsresolutionso1891nort_0542.jpg
1225	836	90	40	96	seal,	lawsresolutionso1891nort_0542.jpg
1334	836	77	33	96	and	lawsresolutionso1891nort_0542.jpg
1435	847	67	23	96	sue	lawsresolutionso1891nort_0542.jpg
1525	837	77	33	95	and	lawsresolutionso1891nort_0542.jpg
1626	837	47	34	96	be	lawsresolutionso1891nort_0542.jpg
215	889	1458	46	-1		lawsresolutionso1891nort_0542.jpg
215	890	93	32	96	sued	lawsresolutionso1891nort_0542.jpg
325	889	39	32	96	in	lawsresolutionso1891nort_0542.jpg
382	889	51	33	95	all	lawsresolutionso1891nort_0542.jpg
450	889	63	34	95	the	lawsresolutionso1891nort_0542.jpg
529	892	130	31	96	courts	lawsresolutionso1891nort_0542.jpg
675	891	41	33	96	of	lawsresolutionso1891nort_0542.jpg
739	891	65	32	96	the	lawsresolutionso1891nort_0542.jpg
821	893	97	31	96	state	lawsresolutionso1891nort_0542.jpg
935	891	49	42	96	by	lawsresolutionso1891nort_0542.jpg
1002	892	49	33	96	its	lawsresolutionso1891nort_0542.jpg
1067	895	197	40	96	corporate	lawsresolutionso1891nort_0542.jpg
1280	903	126	31	96	name,	lawsresolutionso1891nort_0542.jpg
1422	894	76	32	96	and	lawsresolutionso1891nort_0542.jpg
1512	894	96	33	96	shall	lawsresolutionso1891nort_0542.jpg
1627	894	46	33	97	be	lawsresolutionso1891nort_0542.jpg
215	946	1459	47	-1		lawsresolutionso1891nort_0542.jpg
215	946	157	42	96	capable	lawsresolutionso1891nort_0542.jpg
388	946	42	33	96	of	lawsresolutionso1891nort_0542.jpg
452	946	234	43	96	purchasing	lawsresolutionso1891nort_0542.jpg
702	957	42	23	96	or	lawsresolutionso1891nort_0542.jpg
759	948	201	42	96	acquiring	lawsresolutionso1891nort_0542.jpg
984	948	50	42	96	by	lawsresolutionso1891nort_0542.jpg
1050	949	76	40	96	gift	lawsresolutionso1891nort_0542.jpg
1142	959	42	22	96	or	lawsresolutionso1891nort_0542.jpg
1200	949	128	33	96	devise	lawsresolutionso1891nort_0542.jpg
1344	952	121	31	96	estate	lawsresolutionso1891nort_0542.jpg
1480	950	92	41	93	real,	lawsresolutionso1891nort_0542.jpg
1591	960	83	33	93	per-	lawsresolutionso1891nort_0542.jpg
215	994	1460	54	-1		lawsresolutionso1891nort_0542.jpg
215	1003	106	32	96	sonal	lawsresolutionso1891nort_0542.jpg
337	1013	42	23	96	or	lawsresolutionso1891nort_0542.jpg
396	1002	142	41	96	mixed,	lawsresolutionso1891nort_0542.jpg
553	1003	77	33	96	and	lawsresolutionso1891nort_0542.jpg
645	994	41	43	60	of	lawsresolutionso1891nort_0542.jpg
708	1004	160	42	95	holding	lawsresolutionso1891nort_0542.jpg
884	1014	41	23	96	or	lawsresolutionso1891nort_0542.jpg
941	1005	146	42	95	leasing	lawsresolutionso1891nort_0542.jpg
1102	1005	77	33	96	and	lawsresolutionso1891nort_0542.jpg
1203	1006	136	42	96	selling	lawsresolutionso1891nort_0542.jpg
1351	1006	67	34	96	the	lawsresolutionso1891nort_0542.jpg
1430	1016	104	24	95	same	lawsresolutionso1891nort_0542.jpg
1550	1017	41	23	95	as	lawsresolutionso1891nort_0542.jpg
1608	1007	67	34	96	the	lawsresolutionso1891nort_0542.jpg
