left	top	width	height	conf	text	name 
367	2657	31	32	96	5.	lawsresolutionso1891nort_1114.jpg
426	2655	78	33	96	The	lawsresolutionso1891nort_1114.jpg
519	2653	261	36	96	stockholders	lawsresolutionso1891nort_1114.jpg
807	2654	41	33	96	of	lawsresolutionso1891nort_1114.jpg
871	2654	82	33	96	said	lawsresolutionso1891nort_1114.jpg
981	2654	241	43	96	corporation	lawsresolutionso1891nort_1114.jpg
1247	2665	91	32	96	may	lawsresolutionso1891nort_1114.jpg
1364	2654	114	34	96	make	lawsresolutionso1891nort_1114.jpg
1505	2654	52	34	96	all	lawsresolutionso1891nort_1114.jpg
1581	2654	95	33	96	such	lawsresolutionso1891nort_1114.jpg
216	2711	1462	43	-1		lawsresolutionso1891nort_1114.jpg
216	2713	113	39	95	rules,	lawsresolutionso1891nort_1114.jpg
348	2712	162	42	96	by-laws	lawsresolutionso1891nort_1114.jpg
525	2711	75	34	96	and	lawsresolutionso1891nort_1114.jpg
618	2711	234	42	96	regulations	lawsresolutionso1891nort_1114.jpg
877	2721	42	23	96	as	lawsresolutionso1891nort_1114.jpg
947	2721	90	32	96	may	lawsresolutionso1891nort_1114.jpg
1062	2711	46	33	96	be	lawsresolutionso1891nort_1114.jpg
1135	2711	223	34	96	considered	lawsresolutionso1891nort_1114.jpg
1386	2721	201	32	96	necessary	lawsresolutionso1891nort_1114.jpg
1614	2711	64	33	96	for	lawsresolutionso1891nort_1114.jpg
217	2767	1461	44	-1		lawsresolutionso1891nort_1114.jpg
217	2769	65	33	97	the	lawsresolutionso1891nort_1114.jpg
302	2769	84	33	96	well	lawsresolutionso1891nort_1114.jpg
403	2768	179	42	96	ordering	lawsresolutionso1891nort_1114.jpg
598	2768	77	33	96	and	lawsresolutionso1891nort_1114.jpg
691	2767	238	43	95	conducting	lawsresolutionso1891nort_1114.jpg
946	2768	64	33	96	the	lawsresolutionso1891nort_1114.jpg
1027	2768	170	34	96	business	lawsresolutionso1891nort_1114.jpg
1210	2768	77	34	96	and	lawsresolutionso1891nort_1114.jpg
1297	2769	147	33	96	officers	lawsresolutionso1891nort_1114.jpg
1460	2767	162	44	96	[affairs]	lawsresolutionso1891nort_1114.jpg
1635	2767	43	34	96	of	lawsresolutionso1891nort_1114.jpg
0	0	1886	3013	-1		lawsresolutionso1891nort_1210.jpg
211	208	1467	2600	-1		lawsresolutionso1891nort_1210.jpg
211	208	1459	383	-1		lawsresolutionso1891nort_1210.jpg
257	208	1412	44	-1		lawsresolutionso1891nort_1210.jpg
257	208	84	34	66	Sec.	lawsresolutionso1891nort_1210.jpg
362	209	52	33	96	65.	lawsresolutionso1891nort_1210.jpg
441	209	99	33	96	That	lawsresolutionso1891nort_1210.jpg
555	209	66	33	96	the	lawsresolutionso1891nort_1210.jpg
637	209	195	33	96	aldermen	lawsresolutionso1891nort_1210.jpg
849	219	90	32	95	may	lawsresolutionso1891nort_1210.jpg
956	209	180	34	96	establish	lawsresolutionso1891nort_1210.jpg
1153	209	77	34	95	and	lawsresolutionso1891nort_1210.jpg
1249	209	171	43	95	regulate	lawsresolutionso1891nort_1210.jpg
1436	210	66	33	96	the	lawsresolutionso1891nort_1210.jpg
1518	210	151	34	95	market	lawsresolutionso1891nort_1210.jpg
212	265	1458	44	-1		lawsresolutionso1891nort_1210.jpg
212	265	77	33	96	and	lawsresolutionso1891nort_1210.jpg
315	265	191	42	96	prescribe	lawsresolutionso1891nort_1210.jpg
532	268	40	31	96	at	lawsresolutionso1891nort_1210.jpg
595	266	107	33	96	what	lawsresolutionso1891nort_1210.jpg
724	266	92	33	96	time	lawsresolutionso1891nort_1210.jpg
840	266	79	43	72	and	lawsresolutionso1891nort_1210.jpg
940	266	107	42	72	place	lawsresolutionso1891nort_1210.jpg
1068	266	77	40	96	and	lawsresolutionso1891nort_1210.jpg
1169	267	40	31	96	in	lawsresolutionso1891nort_1210.jpg
1233	266	105	33	96	what	lawsresolutionso1891nort_1210.jpg
1356	277	160	23	96	manner	lawsresolutionso1891nort_1210.jpg
1531	267	139	33	96	within	lawsresolutionso1891nort_1210.jpg
211	321	1456	44	-1		lawsresolutionso1891nort_1210.jpg
211	321	67	33	96	the	lawsresolutionso1891nort_1210.jpg
294	321	243	42	96	corporation	lawsresolutionso1891nort_1210.jpg
554	322	236	33	96	marketable	lawsresolutionso1891nort_1210.jpg
815	321	152	34	96	articles	lawsresolutionso1891nort_1210.jpg
989	322	99	33	95	shall	lawsresolutionso1891nort_1210.jpg
1115	322	46	33	96	be	lawsresolutionso1891nort_1210.jpg
1184	322	95	40	76	sold;	lawsresolutionso1891nort_1210.jpg
1297	323	41	32	95	in	lawsresolutionso1891nort_1210.jpg
1362	323	106	33	96	what	lawsresolutionso1891nort_1210.jpg
1491	333	176	32	96	manner,	lawsresolutionso1891nort_1210.jpg
211	375	1459	46	-1		lawsresolutionso1891nort_1210.jpg
211	377	174	33	96	whether	lawsresolutionso1891nort_1210.jpg
397	378	50	42	96	by	lawsresolutionso1891nort_1210.jpg
463	375	144	45	96	weight	lawsresolutionso1891nort_1210.jpg
623	389	42	22	96	or	lawsresolutionso1891nort_1210.jpg
681	389	185	29	95	measure,	lawsresolutionso1891nort_1210.jpg
886	389	90	31	96	may	lawsresolutionso1891nort_1210.jpg
992	379	46	32	96	be	lawsresolutionso1891nort_1210.jpg
1054	379	81	33	96	sold	lawsresolutionso1891nort_1210.jpg
1150	379	122	42	96	grain,	lawsresolutionso1891nort_1210.jpg
1292	380	112	40	96	meal,	lawsresolutionso1891nort_1210.jpg
1419	379	112	41	96	flour,	lawsresolutionso1891nort_1210.jpg
1551	380	32	33	95	if	lawsresolutionso1891nort_1210.jpg
1599	382	71	32	96	not	lawsresolutionso1891nort_1210.jpg
211	434	1459	45	-1		lawsresolutionso1891nort_1210.jpg
211	434	148	42	96	packed	lawsresolutionso1891nort_1210.jpg
377	434	39	33	96	in	lawsresolutionso1891nort_1210.jpg
433	434	155	41	96	barrels,	lawsresolutionso1891nort_1210.jpg
607	435	149	40	96	fodder,	lawsresolutionso1891nort_1210.jpg
776	435	76	42	96	hay	lawsresolutionso1891nort_1210.jpg
869	445	42	23	96	or	lawsresolutionso1891nort_1210.jpg
927	437	82	31	96	oats	lawsresolutionso1891nort_1210.jpg
1026	435	39	32	96	in	lawsresolutionso1891nort_1210.jpg
1087	437	130	38	96	straw;	lawsresolutionso1891nort_1210.jpg
1243	436	157	42	96	appoint	lawsresolutionso1891nort_1210.jpg
1422	446	23	23	96	a	lawsresolutionso1891nort_1210.jpg
1467	436	139	43	96	keeper	lawsresolutionso1891nort_1210.jpg
1629	437	41	33	96	of	lawsresolutionso1891nort_1210.jpg
211	491	1459	45	-1		lawsresolutionso1891nort_1210.jpg
211	491	67	33	96	the	lawsresolutionso1891nort_1210.jpg
301	491	161	40	96	market,	lawsresolutionso1891nort_1210.jpg
483	492	188	40	96	prescribe	lawsresolutionso1891nort_1210.jpg
694	492	59	33	96	his	lawsresolutionso1891nort_1210.jpg
777	492	136	41	96	duties,	lawsresolutionso1891nort_1210.jpg
933	492	77	33	96	and	lawsresolutionso1891nort_1210.jpg
1034	492	97	33	96	shall	lawsresolutionso1891nort_1210.jpg
1154	492	80	34	96	also	lawsresolutionso1891nort_1210.jpg
1262	493	99	33	96	have	lawsresolutionso1891nort_1210.jpg
1386	503	131	32	96	power	lawsresolutionso1891nort_1210.jpg
1533	496	39	31	93	to	lawsresolutionso1891nort_1210.jpg
1588	504	82	32	91	pre-	lawsresolutionso1891nort_1210.jpg
213	548	672	43	-1		lawsresolutionso1891nort_1210.jpg
213	549	91	32	90	vent	lawsresolutionso1891nort_1210.jpg
321	548	241	42	90	forestalling	lawsresolutionso1891nort_1210.jpg
578	549	76	33	93	and	lawsresolutionso1891nort_1210.jpg
671	549	214	42	85	regrading.	lawsresolutionso1891nort_1210.jpg
212	605	1459	212	-1		lawsresolutionso1891nort_1210.jpg
257	605	1413	44	-1		lawsresolutionso1891nort_1210.jpg
257	605	84	33	86	Sec.	lawsresolutionso1891nort_1210.jpg
364	605	51	33	96	66.	lawsresolutionso1891nort_1210.jpg
444	605	98	33	94	That	lawsresolutionso1891nort_1210.jpg
559	606	91	42	96	they	lawsresolutionso1891nort_1210.jpg
669	617	90	31	96	may	lawsresolutionso1891nort_1210.jpg
773	606	179	33	96	establish	lawsresolutionso1891nort_1210.jpg
970	606	51	33	96	all	lawsresolutionso1891nort_1210.jpg
1038	606	127	42	96	public	lawsresolutionso1891nort_1210.jpg
1177	606	193	43	95	buildings	lawsresolutionso1891nort_1210.jpg
1382	617	198	32	96	necessary	lawsresolutionso1891nort_1210.jpg
1593	607	77	33	96	and	lawsresolutionso1891nort_1210.jpg
212	662	1459	43	-1		lawsresolutionso1891nort_1210.jpg
212	671	138	33	96	proper	lawsresolutionso1891nort_1210.jpg
377	662	61	32	95	for	lawsresolutionso1891nort_1210.jpg
460	662	66	32	96	the	lawsresolutionso1891nort_1210.jpg
554	662	92	42	96	city,	lawsresolutionso1891nort_1210.jpg
665	663	77	33	96	and	lawsresolutionso1891nort_1210.jpg
765	666	161	39	96	prevent	lawsresolutionso1891nort_1210.jpg
953	663	65	33	96	the	lawsresolutionso1891nort_1210.jpg
1047	663	167	33	96	erection	lawsresolutionso1891nort_1210.jpg
1241	674	42	22	96	or	lawsresolutionso1891nort_1210.jpg
1311	663	291	34	96	establishment	lawsresolutionso1891nort_1210.jpg
1629	664	42	34	96	of	lawsresolutionso1891nort_1210.jpg
213	718	1458	45	-1		lawsresolutionso1891nort_1210.jpg
213	718	161	33	96	wooden	lawsresolutionso1891nort_1210.jpg
401	718	193	43	96	buildings	lawsresolutionso1891nort_1210.jpg
618	720	39	32	96	in	lawsresolutionso1891nort_1210.jpg
681	729	77	32	95	any	lawsresolutionso1891nort_1210.jpg
782	723	90	39	95	part	lawsresolutionso1891nort_1210.jpg
895	720	41	33	95	of	lawsresolutionso1891nort_1210.jpg
959	720	66	32	96	the	lawsresolutionso1891nort_1210.jpg
1041	720	80	42	96	city	lawsresolutionso1891nort_1210.jpg
1138	720	127	33	96	where	lawsresolutionso1891nort_1210.jpg
1281	721	92	42	96	they	lawsresolutionso1891nort_1210.jpg
1396	731	90	32	96	may	lawsresolutionso1891nort_1210.jpg
1502	721	169	39	96	increase	lawsresolutionso1891nort_1210.jpg
214	775	377	42	-1		lawsresolutionso1891nort_1210.jpg
214	775	64	33	96	the	lawsresolutionso1891nort_1210.jpg
295	775	143	42	96	danger	lawsresolutionso1891nort_1210.jpg
455	776	42	32	96	of	lawsresolutionso1891nort_1210.jpg
513	775	78	34	94	fire.	lawsresolutionso1891nort_1210.jpg
212	832	1461	498	-1		lawsresolutionso1891nort_1210.jpg
258	832	1414	46	-1		lawsresolutionso1891nort_1210.jpg
258	832	86	33	68	Src.	lawsresolutionso1891nort_1210.jpg
365	832	51	33	89	67.	lawsresolutionso1891nort_1210.jpg
445	832	97	33	96	That	lawsresolutionso1891nort_1210.jpg
559	833	64	33	96	the	lawsresolutionso1891nort_1210.jpg
639	833	117	33	96	board	lawsresolutionso1891nort_1210.jpg
773	833	41	33	96	of	lawsresolutionso1891nort_1210.jpg
837	833	197	34	95	aldermen	lawsresolutionso1891nort_1210.jpg
1061	833	97	33	96	shall	lawsresolutionso1891nort_1210.jpg
1185	833	98	34	96	have	lawsresolutionso1891nort_1210.jpg
1299	844	129	32	96	power	lawsresolutionso1891nort_1210.jpg
1446	835	38	32	96	to	lawsresolutionso1891nort_1210.jpg
1499	834	173	44	95	regulate	lawsresolutionso1891nort_1210.jpg
213	888	1457	46	-1		lawsresolutionso1891nort_1210.jpg
213	888	65	33	96	the	lawsresolutionso1891nort_1210.jpg
291	899	161	22	95	manner	lawsresolutionso1891nort_1210.jpg
469	889	75	33	94	and	lawsresolutionso1891nort_1210.jpg
556	891	118	32	94	terms	lawsresolutionso1891nort_1210.jpg
687	890	40	32	96	in	lawsresolutionso1891nort_1210.jpg
744	890	129	33	96	which	lawsresolutionso1891nort_1210.jpg
886	890	128	33	96	bodies	lawsresolutionso1891nort_1210.jpg
1028	900	88	32	96	may	lawsresolutionso1891nort_1210.jpg
1128	890	44	33	96	be	lawsresolutionso1891nort_1210.jpg
1185	890	168	33	96	interred	lawsresolutionso1891nort_1210.jpg
1372	890	70	44	96	[in]	lawsresolutionso1891nort_1210.jpg
1462	891	66	33	96	the	lawsresolutionso1891nort_1210.jpg
1540	891	130	42	91	public	lawsresolutionso1891nort_1210.jpg
212	946	1461	44	-1		lawsresolutionso1891nort_1210.jpg
212	948	192	39	96	cemetery	lawsresolutionso1891nort_1210.jpg
422	946	75	32	96	and	lawsresolutionso1891nort_1210.jpg
515	946	99	33	96	have	lawsresolutionso1891nort_1210.jpg
630	946	81	36	96	said	lawsresolutionso1891nort_1210.jpg
736	949	192	40	96	cemetery	lawsresolutionso1891nort_1210.jpg
953	947	92	42	96	kept	lawsresolutionso1891nort_1210.jpg
1070	947	40	32	96	in	lawsresolutionso1891nort_1210.jpg
1134	957	137	32	96	proper	lawsresolutionso1891nort_1210.jpg
1295	947	139	42	96	repair;	lawsresolutionso1891nort_1210.jpg
1458	947	92	43	96	they	lawsresolutionso1891nort_1210.jpg
1575	947	98	33	96	shall	lawsresolutionso1891nort_1210.jpg
212	1002	1461	51	-1		lawsresolutionso1891nort_1210.jpg
212	1002	80	33	96	also	lawsresolutionso1891nort_1210.jpg
309	1002	98	33	96	have	lawsresolutionso1891nort_1210.jpg
424	1013	129	32	96	power	lawsresolutionso1891nort_1210.jpg
570	1006	39	30	96	to	lawsresolutionso1891nort_1210.jpg
624	1003	201	42	96	purchase,	lawsresolutionso1891nort_1210.jpg
841	1004	114	32	96	when	lawsresolutionso1891nort_1210.jpg
974	1003	91	42	96	they	lawsresolutionso1891nort_1210.jpg
1082	1003	109	33	95	deem	lawsresolutionso1891nort_1210.jpg
1206	1004	30	32	95	it	lawsresolutionso1891nort_1210.jpg
1252	1013	148	33	96	proper,	lawsresolutionso1891nort_1210.jpg
1416	1003	91	50	93	land	lawsresolutionso1891nort_1210.jpg
1524	1004	149	42	92	adjoin-	lawsresolutionso1891nort_1210.jpg
212	1059	1461	44	-1		lawsresolutionso1891nort_1210.jpg
212	1059	66	43	96	ing	lawsresolutionso1891nort_1210.jpg
294	1060	67	32	95	the	lawsresolutionso1891nort_1210.jpg
376	1062	195	40	95	cemetery	lawsresolutionso1891nort_1210.jpg
586	1060	61	33	96	for	lawsresolutionso1891nort_1210.jpg
664	1060	49	34	96	its	lawsresolutionso1891nort_1210.jpg
729	1061	276	42	96	enlargement;	lawsresolutionso1891nort_1210.jpg
1029	1060	93	42	96	they	lawsresolutionso1891nort_1210.jpg
1139	1061	97	32	86	shall	lawsresolutionso1891nort_1210.jpg
1263	1061	80	33	94	also	lawsresolutionso1891nort_1210.jpg
1372	1061	98	33	94	have	lawsresolutionso1891nort_1210.jpg
1487	1071	129	32	96	power	lawsresolutionso1891nort_1210.jpg
1632	1063	41	32	96	to	lawsresolutionso1891nort_1210.jpg
212	1116	1461	43	-1		lawsresolutionso1891nort_1210.jpg
212	1116	126	34	96	forbid	lawsresolutionso1891nort_1210.jpg
355	1127	77	32	96	any	lawsresolutionso1891nort_1210.jpg
448	1117	76	33	95	and	lawsresolutionso1891nort_1210.jpg
539	1117	51	33	80	all	lawsresolutionso1891nort_1210.jpg
606	1117	227	34	91	interments	lawsresolutionso1891nort_1210.jpg
850	1118	41	32	96	of	lawsresolutionso1891nort_1210.jpg
907	1117	96	33	95	dead	lawsresolutionso1891nort_1210.jpg
1022	1117	128	33	95	bodies	lawsresolutionso1891nort_1210.jpg
1167	1117	132	34	96	within	lawsresolutionso1891nort_1210.jpg
1317	1118	65	33	96	the	lawsresolutionso1891nort_1210.jpg
1398	1117	120	34	96	limits	lawsresolutionso1891nort_1210.jpg
1534	1118	41	33	95	of	lawsresolutionso1891nort_1210.jpg
1590	1117	83	34	96	said	lawsresolutionso1891nort_1210.jpg
212	1173	1461	44	-1		lawsresolutionso1891nort_1210.jpg
212	1173	78	42	96	city	lawsresolutionso1891nort_1210.jpg
308	1174	205	33	96	whenever	lawsresolutionso1891nort_1210.jpg
530	1174	92	42	96	they	lawsresolutionso1891nort_1210.jpg
639	1174	99	33	96	shall	lawsresolutionso1891nort_1210.jpg
753	1175	110	33	96	deem	lawsresolutionso1891nort_1210.jpg
887	1174	31	33	96	it	lawsresolutionso1891nort_1210.jpg
942	1174	216	43	88	expedient,	lawsresolutionso1891nort_1210.jpg
1177	1175	77	32	96	and	lawsresolutionso1891nort_1210.jpg
1277	1177	39	31	96	to	lawsresolutionso1891nort_1210.jpg
1339	1185	87	32	96	pass	lawsresolutionso1891nort_1210.jpg
1448	1175	225	33	96	ordinances	lawsresolutionso1891nort_1210.jpg
213	1230	1460	44	-1		lawsresolutionso1891nort_1210.jpg
213	1230	61	33	96	for	lawsresolutionso1891nort_1210.jpg
290	1230	66	33	96	the	lawsresolutionso1891nort_1210.jpg
373	1231	211	42	96	protection	lawsresolutionso1891nort_1210.jpg
602	1231	41	33	96	of	lawsresolutionso1891nort_1210.jpg
666	1231	66	33	96	the	lawsresolutionso1891nort_1210.jpg
748	1231	234	36	96	cemeteries;	lawsresolutionso1891nort_1210.jpg
1008	1241	90	33	96	may	lawsresolutionso1891nort_1210.jpg
1116	1231	157	42	96	appoint	lawsresolutionso1891nort_1210.jpg
1289	1231	75	33	96	and	lawsresolutionso1891nort_1210.jpg
1392	1241	78	33	96	pay	lawsresolutionso1891nort_1210.jpg
1486	1241	23	24	96	a	lawsresolutionso1891nort_1210.jpg
1532	1232	141	42	96	keeper	lawsresolutionso1891nort_1210.jpg
214	1287	1236	43	-1		lawsresolutionso1891nort_1210.jpg
214	1287	76	33	96	and	lawsresolutionso1891nort_1210.jpg
307	1287	149	42	95	compel	lawsresolutionso1891nort_1210.jpg
472	1287	65	33	96	the	lawsresolutionso1891nort_1210.jpg
553	1287	165	43	96	keeping	lawsresolutionso1891nort_1210.jpg
734	1287	77	34	96	and	lawsresolutionso1891nort_1210.jpg
827	1288	201	42	96	returning	lawsresolutionso1891nort_1210.jpg
1033	1283	22	52	95	a	lawsresolutionso1891nort_1210.jpg
1085	1288	65	32	95	bill	lawsresolutionso1891nort_1210.jpg
1174	1288	41	33	96	of	lawsresolutionso1891nort_1210.jpg
1239	1287	211	43	94	mortality.	lawsresolutionso1891nort_1210.jpg
214	1344	1464	834	-1		lawsresolutionso1891nort_1210.jpg
259	1344	1414	43	-1		lawsresolutionso1891nort_1210.jpg
259	1344	84	33	73	Sec.	lawsresolutionso1891nort_1210.jpg
365	1344	52	33	90	68.	lawsresolutionso1891nort_1210.jpg
444	1344	98	33	95	That	lawsresolutionso1891nort_1210.jpg
557	1344	89	42	96	they	lawsresolutionso1891nort_1210.jpg
665	1355	89	32	96	may	lawsresolutionso1891nort_1210.jpg
773	1345	80	33	96	also	lawsresolutionso1891nort_1210.jpg
869	1345	158	42	96	provide	lawsresolutionso1891nort_1210.jpg
1044	1345	61	33	96	for	lawsresolutionso1891nort_1210.jpg
1121	1345	66	33	96	the	lawsresolutionso1891nort_1210.jpg
1203	1344	302	41	93	establishment,	lawsresolutionso1891nort_1210.jpg
1524	1345	149	42	92	organi-	lawsresolutionso1891nort_1210.jpg
214	1401	1459	43	-1		lawsresolutionso1891nort_1210.jpg
214	1402	139	39	95	zation,	lawsresolutionso1891nort_1210.jpg
387	1401	235	43	96	equipment,	lawsresolutionso1891nort_1210.jpg
656	1405	254	39	96	government	lawsresolutionso1891nort_1210.jpg
940	1402	77	33	96	and	lawsresolutionso1891nort_1210.jpg
1041	1412	75	32	96	pay	lawsresolutionso1891nort_1210.jpg
1147	1402	41	33	96	of	lawsresolutionso1891nort_1210.jpg
1223	1402	95	33	96	such	lawsresolutionso1891nort_1210.jpg
1341	1401	165	34	95	number	lawsresolutionso1891nort_1210.jpg
1529	1402	42	33	96	of	lawsresolutionso1891nort_1210.jpg
1602	1402	71	33	96	fire	lawsresolutionso1891nort_1210.jpg
214	1459	1460	42	-1		lawsresolutionso1891nort_1210.jpg
214	1459	219	42	96	companies	lawsresolutionso1891nort_1210.jpg
449	1469	42	22	96	as	lawsresolutionso1891nort_1210.jpg
507	1459	93	42	96	they	lawsresolutionso1891nort_1210.jpg
613	1459	96	33	96	shall	lawsresolutionso1891nort_1210.jpg
727	1459	109	33	96	deem	lawsresolutionso1891nort_1210.jpg
854	1469	200	31	96	necessary	lawsresolutionso1891nort_1210.jpg
1071	1459	76	33	96	and	lawsresolutionso1891nort_1210.jpg
1165	1469	146	32	96	proper.	lawsresolutionso1891nort_1210.jpg
1361	1459	97	33	94	That	lawsresolutionso1891nort_1210.jpg
1474	1459	40	32	94	in	lawsresolutionso1891nort_1210.jpg
1531	1469	86	23	96	case	lawsresolutionso1891nort_1210.jpg
1633	1459	41	33	96	of	lawsresolutionso1891nort_1210.jpg
215	1516	1460	42	-1		lawsresolutionso1891nort_1210.jpg
215	1516	69	33	96	fire	lawsresolutionso1891nort_1210.jpg
301	1516	203	42	96	occurring	lawsresolutionso1891nort_1210.jpg
520	1517	39	31	96	in	lawsresolutionso1891nort_1210.jpg
577	1516	81	33	96	said	lawsresolutionso1891nort_1210.jpg
675	1516	78	42	95	city	lawsresolutionso1891nort_1210.jpg
770	1516	65	33	96	the	lawsresolutionso1891nort_1210.jpg
852	1526	146	32	96	mayor,	lawsresolutionso1891nort_1210.jpg
1017	1526	43	23	96	or	lawsresolutionso1891nort_1210.jpg
1076	1516	39	32	96	in	lawsresolutionso1891nort_1210.jpg
1132	1516	59	33	96	his	lawsresolutionso1891nort_1210.jpg
1214	1516	161	33	95	absence	lawsresolutionso1891nort_1210.jpg
1391	1526	23	23	95	a	lawsresolutionso1891nort_1210.jpg
1431	1516	186	42	96	majority	lawsresolutionso1891nort_1210.jpg
1633	1516	42	33	96	of	lawsresolutionso1891nort_1210.jpg
214	1573	1461	43	-1		lawsresolutionso1891nort_1210.jpg
214	1573	67	33	96	the	lawsresolutionso1891nort_1210.jpg
297	1573	196	33	96	aldermen	lawsresolutionso1891nort_1210.jpg
522	1573	89	33	96	who	lawsresolutionso1891nort_1210.jpg
642	1583	90	33	96	may	lawsresolutionso1891nort_1210.jpg
756	1574	46	32	95	be	lawsresolutionso1891nort_1210.jpg
829	1577	164	39	96	present,	lawsresolutionso1891nort_1210.jpg
1013	1583	88	31	96	may	lawsresolutionso1891nort_1210.jpg
1127	1573	111	33	96	order	lawsresolutionso1891nort_1210.jpg
1262	1573	65	33	96	the	lawsresolutionso1891nort_1210.jpg
1357	1573	170	42	96	blowing	lawsresolutionso1891nort_1210.jpg
1552	1583	53	33	95	up	lawsresolutionso1891nort_1210.jpg
1632	1583	43	23	95	or	lawsresolutionso1891nort_1210.jpg
214	1630	1460	47	-1		lawsresolutionso1891nort_1210.jpg
214	1630	150	43	95	pulling	lawsresolutionso1891nort_1210.jpg
380	1630	115	34	96	down	lawsresolutionso1891nort_1210.jpg
513	1640	42	24	96	or	lawsresolutionso1891nort_1210.jpg
569	1630	222	42	96	destroying	lawsresolutionso1891nort_1210.jpg
807	1631	41	32	96	of	lawsresolutionso1891nort_1210.jpg
864	1640	77	33	96	any	lawsresolutionso1891nort_1210.jpg
954	1630	118	34	96	house	lawsresolutionso1891nort_1210.jpg
1089	1641	42	22	96	or	lawsresolutionso1891nort_1210.jpg
1147	1630	137	33	96	houses	lawsresolutionso1891nort_1210.jpg
1301	1630	157	33	96	deemed	lawsresolutionso1891nort_1210.jpg
1474	1640	200	37	96	necessary	lawsresolutionso1891nort_1210.jpg
214	1687	1460	43	-1		lawsresolutionso1891nort_1210.jpg
214	1690	40	31	96	to	lawsresolutionso1891nort_1210.jpg
271	1690	85	40	96	stop	lawsresolutionso1891nort_1210.jpg
373	1688	67	33	96	the	lawsresolutionso1891nort_1210.jpg
455	1698	175	32	96	progress	lawsresolutionso1891nort_1210.jpg
661	1688	41	32	96	of	lawsresolutionso1891nort_1210.jpg
725	1688	65	33	96	the	lawsresolutionso1891nort_1210.jpg
808	1687	81	40	95	fire,	lawsresolutionso1891nort_1210.jpg
909	1687	76	34	95	and	lawsresolutionso1891nort_1210.jpg
1009	1698	51	22	96	no	lawsresolutionso1891nort_1210.jpg
1083	1697	137	33	96	person	lawsresolutionso1891nort_1210.jpg
1245	1687	98	33	96	shall	lawsresolutionso1891nort_1210.jpg
1374	1687	46	33	95	be	lawsresolutionso1891nort_1210.jpg
1446	1687	88	33	95	held	lawsresolutionso1891nort_1210.jpg
1562	1687	112	33	96	liable	lawsresolutionso1891nort_1210.jpg
215	1743	1459	44	-1		lawsresolutionso1891nort_1210.jpg
215	1744	131	43	96	civilly	lawsresolutionso1891nort_1210.jpg
362	1755	43	22	96	or	lawsresolutionso1891nort_1210.jpg
421	1744	220	42	96	criminally	lawsresolutionso1891nort_1210.jpg
657	1744	61	33	96	for	lawsresolutionso1891nort_1210.jpg
742	1744	131	42	96	acting	lawsresolutionso1891nort_1210.jpg
896	1744	40	32	96	in	lawsresolutionso1891nort_1210.jpg
964	1744	95	33	96	such	lawsresolutionso1891nort_1210.jpg
1090	1754	86	23	96	case	lawsresolutionso1891nort_1210.jpg
1207	1744	40	32	96	in	lawsresolutionso1891nort_1210.jpg
1278	1743	206	34	96	obedience	lawsresolutionso1891nort_1210.jpg
1511	1749	40	27	96	to	lawsresolutionso1891nort_1210.jpg
1578	1743	96	34	96	such	lawsresolutionso1891nort_1210.jpg
215	1800	1459	44	-1		lawsresolutionso1891nort_1210.jpg
215	1802	140	33	96	orders.	lawsresolutionso1891nort_1210.jpg
404	1801	105	42	96	They	lawsresolutionso1891nort_1210.jpg
526	1801	98	33	95	shall	lawsresolutionso1891nort_1210.jpg
654	1801	99	33	96	have	lawsresolutionso1891nort_1210.jpg
780	1811	130	33	96	power	lawsresolutionso1891nort_1210.jpg
926	1804	39	30	96	to	lawsresolutionso1891nort_1210.jpg
992	1800	182	34	93	establish	lawsresolutionso1891nort_1210.jpg
1201	1800	206	34	91	fire-limits	lawsresolutionso1891nort_1210.jpg
1430	1800	140	33	96	within	lawsresolutionso1891nort_1210.jpg
1593	1800	81	33	96	said	lawsresolutionso1891nort_1210.jpg
215	1857	1460	44	-1		lawsresolutionso1891nort_1210.jpg
215	1859	90	42	95	city.	lawsresolutionso1891nort_1210.jpg
348	1858	105	43	96	They	lawsresolutionso1891nort_1210.jpg
466	1868	91	32	96	may	lawsresolutionso1891nort_1210.jpg
568	1858	166	43	96	prohibit	lawsresolutionso1891nort_1210.jpg
750	1858	161	33	95	wooden	lawsresolutionso1891nort_1210.jpg
924	1858	194	42	96	buildings	lawsresolutionso1891nort_1210.jpg
1131	1858	102	33	96	from	lawsresolutionso1891nort_1210.jpg
1247	1858	114	42	95	being	lawsresolutionso1891nort_1210.jpg
1376	1857	180	34	95	removed	lawsresolutionso1891nort_1210.jpg
1572	1857	103	34	96	from	lawsresolutionso1891nort_1210.jpg
215	1914	1462	43	-1		lawsresolutionso1891nort_1210.jpg
215	1916	166	33	96	without	lawsresolutionso1891nort_1210.jpg
397	1915	81	34	96	into	lawsresolutionso1891nort_1210.jpg
495	1915	81	34	93	said	lawsresolutionso1891nort_1210.jpg
592	1915	218	40	92	fire-limits,	lawsresolutionso1891nort_1210.jpg
829	1925	43	23	96	or	lawsresolutionso1891nort_1210.jpg
887	1915	102	33	96	from	lawsresolutionso1891nort_1210.jpg
1006	1915	114	42	96	being	lawsresolutionso1891nort_1210.jpg
1136	1915	180	33	96	removed	lawsresolutionso1891nort_1210.jpg
1336	1914	131	43	96	[from]	lawsresolutionso1891nort_1210.jpg
1486	1924	72	24	96	one	lawsresolutionso1891nort_1210.jpg
