chapter,chapter_index,section,section_index,text,first_jpg_url,pdf_url
CHAPTER 22.0,23,Sic. 5.,6,"Sic. 5 Any corporation organized under the laws of this or any other state, may. subscribe to and own the stock of said company; and the said company shall have the right to charge and collect tolls for the use of said bridge by any other railroad company, and may enter into any traffic or other agreements for the use of the said bridge by any other railroad company as may be agreed upon from time to time; or the said company shall have the power to consolidate with any other railroad company, organized under the laws of this state, either by contract of con- solidation, or the sale or lease of its property, rights and fran- chises to such other company, on such terms as may be agreed upon: Provided, the same is approved by a two-thirds vote of the stockholders of the company hereby incorporated.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0188.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0188
CHAPTER 22.0,23,SEc. 6.,7,"SEc. 6 That said company shall have the right to acquire such real estate as may be necessary for its purposes, including a right- of-way for the railroad, and such as may be necessary for said bridge, by purchase or gift, or by condemnation, in the manner prescribed by the general laws of this state.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0188.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0188
CHAPTER 22.0,23,Sec. 7.,8,"Sec. 7 The said company shall have the right to issue its bonds, either coupon or registered, to any amount not to exceed in all the sum of five hundred thousand dollars ($500,000), and to secure the payment of the same by one or more mortgages. con- veying the whole or any part of its property, real, personal or mixed, and all of its rights, powers, franchises and privileges, on such terms and conditions and to such trustee or trustees as to the board ot directors may seem proper.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0188.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0188
CHAPTER 22.0,23,Sec. 8.,9,"Sec. 8 The stockholders of said company may, at any meet- ing, make such by-laws for the management of its affairs, and for the election of such officers as to them may be deemed expedient. Sc. 9 This act shall be in force from and after its ratification. Ratified January 26th, A. D. 1899",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0188.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0188
CHAPTER 23.0,24,Chapter_Title,1,CHAPTER 23 An act to repeal chapter three hundred and thirty-one -331 of the pub- lic laws of eighteen hundred and ninety-seven. The General Assembly of North Carolina do enact :,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0189.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0189
CHAPTER 23.0,24,SEcTION 1.,2,"SEcTION 1 That chapter three hundred and thirty-one (831), public laws of 1897, be and the same is hereby repealed.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0189.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0189
CHAPTER 23.0,24,Src. 2.,3,"Src. 2 That this act shall be in foree from and after its ratifi- cation. Ratified the 26th day of January, A. D. 1899",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0189.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0189
CHAPTER 24.0,25,Chapter_Title,1,"CHAPTER 24 An act to incorporate the States Prison of North Carolina, and to pro- vide for the government thereof. The General Assem'ly of North Carolina do enact :",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0189.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0189
CHAPTER 24.0,25,SEcTION 1.,2,"SEcTION 1 That the States Prison of North Carolina, located near the city of Raleigh, be and the same shall remain a corpora- tion under that name. The said corporation shall be invested with all of the property, real and personai, choses in action, rights in action, and other rights now owned, held. or enjoyed by the North Carolina Penitentiary or States Prison, and shall be liable for al! of the debts and other liabilities for which the said penitentiary or States Prison is now liable.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0189.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0189
CHAPTER 24.0,25,SEc. 2.,3,"SEc. 2 The said States Prison of North Carolina shall be and is hereby empowered to buy, acquire, lease and hold all property, real, personal or.mixed, which may be necessary for conducting its operations as may be provided by law.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0189.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0189
CHAPTER 24.0,25,Sc. 3.,4,"Sc. 3 That in addition to *he persons who are at present directors of the States Prison or penitentiary, there shall be ap- pointed by this general assembly twelve directors, whose term shall begin on the date of their appointment and continue two years and until their successors shall be appointed by the gen- eral assembly of North Carolina. All laws or clauses of laws con- ferring upon the governor the power to appoint or nominate di- rectors for the penitentiary or States Prison, are hereby repealed, and this general assembly shall appoint persons to fill all vacan- cies now existing in the present board of directors.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0189.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0189
CHAPTER 24.0,25,Sstc. 4.,5,"Sstc. 4 That the compensation of all directors of the States Prison of North Carolina shall be four dollars per day each, and five cents per mile each way of travel. while in the discharge of their official duties, which compensation shall be paid upon a duly itemized statement filed with the state auditor and ap proved by him.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0189.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0189
CHAPTER 24.0,25,Sec. 5.,6,"Sec. 5 The board of directors may, by themselves, or through such agencies as they may establish, employ wardens, physicians, Managers, supervisors or overseers, and all other servants or agents neeessary to conduct the operation of the affairs of the States Prison, and shall by their rules and regulations prescribe the duties thereof and fix their compensation.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0190.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0190
CHAPTER 24.0,25,Sec. 6.,7,"Sec. 6 All property belonging to the States Prison of North Carolina shall be under the control of the board of directors and held and managed by them through their agents and employees in accordance with such rules and regulations as the said board may prescribe. The said board of directors shall require their agents and employees to safely keep and account for ali proper: ties, moneys and other things of value belonging to said corpora tion, under such rules as the said board may prescribe.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0190.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0190
CHAPTER 24.0,25,SEC. 7.,8,"SEC. 7 The said board of directors shal make provision for receiving and keeping in custody all convicts sentenced to im- prisonment in the States Prison by the courts of this state until discharged according to law. The said board shall also make provision for the employ ment of all convicts confined in the States Prison, either in said prison or on farms leased or owned by said corporation.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0190.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0190
CHAPTER 24.0,25,SEc. 8.,9,"SEc. 8 That said board of directors shall hold their first meet- ing in the building near the city of Raleigh, known as the peni- tentiary or States Prison, on the tenth day of February, eighteen hundred and ninety-nine, and after taking the oath of office be- fore some person authorized to administer oaths. and [shall] organ- ize by electing a chairman and secretary, and at once take under their control the property of said States Prison and the convicts confined therein, and enter upon the discharge of the duties hereby imposed upon them.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0190.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0190
CHAPTER 24.0,25,Sxc. 9.,10,"Sxc. 9 The said board of direétors, at their said first meeting and annually thereafter on the first Monday in January shall appoint an executive board to be composed of three of their own number, which raid executive board shall meet on the elev- enth day of February eighteen hundred and ninety-nine and bi-monthly thereafter. or at such other times as the chairman thereof may think necessary for the proper management of the affairs of said corporation. The said executive board shall have and exercise all of the powers hereby conferred upon or exercised by the full board of directors while in session. but said executive board may not revoke. repeat or amend any rule, regulation or by-law made by the full board. The said executive board may elect its chairman, and fill all vacancies that may occur therein, and may, whenever it may be necessary, call a meeting of the full board of directors upon ten days notice thereof.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0190.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0190
CHAPTER 24.0,25,Sec. 10.,11,Sec. 10 The said executive board shall receive the same compen- sation as the board of directors.,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0191.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0191
CHAPTER 24.0,25,Src. 11.,12,"Src. 11 The board of directors, either at a regular annual meet- ing or a special meeting called in the manner herein provided for, shall be empowered to lease, sublet or sell to any person or corpora- tion any or all lands or personal property owned or leased by said States Prison, and contract for the hire or employment of any able- bodied convicts not necessary to be detained in the prison near Ral- eigh, upon such terms as may be just and fair to States Prison: Pro- vided, that such convicts, when so hired or employed. shall remain under the actual management, control and care of the said execu- tive board, or its employees, agents and servants: Provided further, that no such contract: shall be made unless the same shall provide that the said States Prison shall be indemnified against any loss or expense incurred in cultivating said farms and employing such convicts.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0191.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0191
CHAPTER 24.0,25,Sec. 12.,13,"Sec. 12 The office of superintendent of the penitentiary is hereby abolished, and all laws and clauses of laws providing for the appoint- ment of, or imposing any duties upon, or providing any compensa- tion for, such officer are hereby expressly repealed.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0191.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0191
CHAPTER 24.0,25,Src. 13.,14,"Src. 13 The office of clerk of the penitentiary is hereby abolished, and all laws and clauses of laws providing for the appointment of, or imposing any duties upon, or providing any compensation for, such officer are hereby expressly repealed.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0191.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0191
CHAPTER 24.0,25,Sec. 14.,15,"Sec. 14 That chapter two hundred and nineteen of the laws of eighteen hundred and ninety-seven, and chapter four hundred and seventeen of the laws of eighteen hundred and ninety-five, and chapter two hundred and eighty-three of the laws of eighteen hun- dred and ninety-three, and section three thousand four hundred and twenty-seven of The Code. and all laws amendatory thereto, and all laws and parts of laws in conflict with the provisions of this act be and the same are hereby repealed. :",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0191.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0191
CHAPTER 24.0,25,Src. 15.,16,"Src. 15 That the provision of this act in so far as they provide for the election of twelve directors and the filling of vacancies in the board of directors shall be in full force and effect from and after its ratification; the other provisions thereof shall go into effect on the tenth day of February, eighteen hundred and ninety-nine, when the persons now in charge of the said penitentiary or States Prison and the convicts therein, shall turn over the same to the board of directors herein provided for. Ratified the 26th day of January, A. D. 1899",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0191.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0191
CHAPTER 25.0,26,Chapter_Title,1,CHAPTER 25 An act to amend section two thousand and seventy-nine of The Code of North Carolina. The General Assembly of North Carolina do enact:,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0192.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0192
CHAPTER 25.0,26,SECTION 1.,2,SECTION 1 That section two thousand and seventy-nine of The Code of North Carolina be amended as follows: In line the of said section strike out the words within his county.,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0192.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0192
CHAPTER 25.0,26,Src. 2.,3,"Src. 2 That this act shall be in force from and after its ratifica- tion. Ratified the 31st day of January, A. D. 1899",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0192.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0192
CHAPTER 26.0,27,Chapter_Title,1,CHAPTER 26  An act to extend the charter of Fairfield Canal and Turnpike Company. The General Assembly of North Carolina do enacl :,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0192.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0192
CHAPTER 26.0,27,SECTION 1.,2,"SECTION 1 That the charter of the Fairfield-Canal and Turnpike Company, which was originally granted by an act ratified on the twenty-ninth day of January, Anno Domini eighteen hundred and forty-nine, entitled  An act to incorporate the Fairfield Canal Com- pany, amended by an act ratified on the second day of February, Anno Domini eighteen hundred and fifty-nine, entitled * An act to amend an act entitled an act to charter the Fairfield Canal Com- pany, and amended by an act ratified on the first day of April, Anno Domini eighteen hundred and seventy-one, entitled  An act to #NAME? the capital stock of the Fairfield Canal and Turnpike Company, is hereby extended so that from and after the date of the ratification of this act, the said Fairfield Canal and Turnpike Company shall continue to be and is hereby made a body politic and corporate for sixty years, and by that name shall continue to have all the rights, powers and privileges granted by its original charter and the several amendments thereto, hereinbefore referred to, anything @its said charter contained to the contrary notwithstanding, and shall have all of the general powers given to and be subject to all the general restrictions imposed upon like corporations by thelaws of this state.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0192.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0192
CHAPTER 26.0,27,Src. 2.,3,"Src. 2 This act shall be in force from and after its ratification. Ratified the 3ist day of January, A. D. 1899",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0192.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0192
CHAPTER 27.0,28,Chapter_Title,1,CHAPTER 27 An act to incorporate The African Aid and Burial Society of North Car- olina. The General Assembly of North Carolina do enact:,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0193.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0193
CHAPTER 27.0,28,SECTION 1.,2,"SECTION 1 That George W. Watts, president; W.M. Brown, vice: president: J.S. Templeton, secretary; C. S. Brawley, treasurer; B. H. Templeton, J. D. Watts, Stokes Brown, J. F. White, J. C. Gil lespie, Charlie Campbell, Sam Simonton, J. W. Lemley and othe persons that are now members of Lodge No. 1, and such othe! persons as they may associate with them, be and are hereby consti tuted a body politic and corporate under the name of The Africar Aid and Burial Society of North Carolina, with its principal place of business at Mooresville, N. C.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0193.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0193
CHAPTER 27.0,28,Src. 2.,3,"Src. 2 That the object of said society shall be for charitable anc benevolent purposes, to educate the members thereof socially anc morally, to provide for the relief of sick and distressed members and especially to provide for the decent burial of its members in case of death.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0193.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0193
CHAPTER 27.0,28,Src. 3.,4,Src. 3 That said society shall have power under its constitutior and by-laws to raise funds to carry out its purposes as above stated,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0193.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0193
CHAPTER 27.0,28,Sec 4.,5,"Sec 4 That said corporation shall have the power to purchase and. hold real estate to the amount of five thousand dollars, and per sonal property to the amount of two thousand dollars, to sue and be sued by its corporate name, to use a common seal, and make sucl constitution and by-laws as may be necessary for its good govern ment. not inconsistent with the constitution and laws of Nortt Carolina.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0193.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0193
CHAPTER 27.0,28,SEc. 5.,6,"SEc. 5 That the officers of said society shall consist of a president vice-president, secretary and treasurer, who shall be elected annually",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0193.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0193
CHAPTER 27.0,28,Sec. 6.,7,"Sec. 6 That said society shall be governed by a grand lodge anc by subordinate lodges, which shall hold their meetings at such times and places as fixed by constitution and by-laws: Provided, that Lodge No. 1 shall constitute said grand lodge until ten subor. dinate lodges are organized under it, and thereafter it shall be com: posed of one delegate from each subordinate lodge, who shall elect their own grand officers.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0193.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0193
CHAPTER 27.0,28,SEc. 7.,8,"SEc. 7 That this act shall be in force from and after its ratification Ratified the 31st day of January, A. D. 1899",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0193.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0193
CHAPTER 28.0,29,Chapter_Title,1,"CHAPTER 28 An act to authorize the publication of the sketches of North Carolina a * regiments. iments from this state serving in the Confederate army, written by a survivor of each command, has been collected under the supervis- ion of Walter Clark, acting at the request of said association; and whereas the state is desirous of preserving these memorials of its soldiery, now, therefore; The General Assembly of North Carolina do enact :",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0194.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0194
CHAPTER 28.0,29,SEcTION 1.,2,"SEcTION 1 That not exceeding one thousand volumes in cloth binding of said sketches shall be published by the state, under the above supervision, and the same to be distributed as follows: One copy thereof to the clerk of the superior court of each county in the state, to the library of the state, and the state university, and to each college in North Carolina, and that one volume be placed in such libraries, upon the request of the board of commissioners of any county, as are established and used by public schools, for the benefit of the school children, and to such other persons as the trus- « tees of the public library shall see fit; and the balance shall be sold at cost by the state to the public, and the proceeds covered into the public treasury: Provided, however. the state shall be at no expense for editing or otherwise, and the only cost to the state of publica- tion shall be the paper, typesetting, press work and binding.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0194.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0194
CHAPTER 28.0,29,Skc. 2.,3,"Skc. 2 This act shall be in force from its ratification. Ratified the 31st day of January, A. D. 1899 a",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0194.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0194
CHAPTER 29.0,30,Chapter_Title,1,CHAPTER 29 An act to amend section one thousand two hundred and eighty-five of The Code. The General Assembly of North Carolina do enact:,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0194.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0194
CHAPTER 29.0,30,SECTION 1.,2,"SECTION 1 That section one thousand two hundred and eighty-five of The Code be amended as follows: Add to said section of said Code the following sub-division: If the husband, having married a  citizen of North Carolina, shall remove with her to any other state, and while living with her in such other state shall, by cruel or bar- barous treatment. endanger her life or render her condition intoler- able or burdensome, the wife shall, upon returning to North Caro-      WHEREAS, under the authority of the Confederate Veterans ASso- ciation of North Carolina, a sketch of the history of each of the reg- ql ,  j 4 4 a | = (eS Aitere Pl lina, and residing therein, separate and apart from the husband for the period of twelve months, be entitled to an absolute divorce, to be decreed by the courts of this state: Provided first, that in the event of divorce granted to the wife for the causes specified in this act, the husband shall not remarry during the life of the wife: Pro- vided second, that the husband and wife shall be competent witnesses to testify in their own behalf as to all facts within their knowledge pertinent to the issue.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0194.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0194
CHAPTER 29.0,30,Src. 2.,3,"Src. 2 That this act shall apply to cases now pending in the courts of this state, but shall not apply to any separation that shall take place after the passage of this act.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0195.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0195
CHAPTER 29.0,30,Src. 3.,4,"Src. 3 That this act shall be in force from and after its ratification. Ratified the 31st day of January, A. D. 1899",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0195.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0195
CHAPTER 30.0,31,Chapter_Title,1,"CHAPTER 30 An act to appoint a joint committee to investigate the agricultural de- partment, the state treasurers office and the charitable institutions of the state. The General Assembly of North Carolina do enact :",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0195.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0195
CHAPTER 30.0,31,SEcTION 1.,2,"SEcTION 1 That a joint committee, consisting of five members, two on the part of the senate and three on the part of the house, be appointed to investigate the condition and management of the agri- cultural department, the state treasurers office and the charitable institutions of the state for the past four years.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0195.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0195
CHAPTER 30.0,31,Src. 2.,3,"Src. 2 That the said joint committee be authorized, empowered and directed to inquire into the financial condition and manage- ment of said agricultural department, state treasurers office and charitable institutions, with full power and authority to inquire into and investigate any and all charges of fraud, negligence, im- morality, incompetency and mismanagement on the part of any officer or employee of said agricultural department, state treasurers office or charitable institution.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0195.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0195
CHAPTER 30.0,31,Src. 3.,4,"Src. 3 That said joint committee be and they are hereby empow- ered to employ competent accountants, stenographers ,and counsel to aid in said investigations; to meet at such times and places as a majority of said committee may elect; to elect a chairman and sec- retary; to subpoena witnesses and compel their attendance, and to enforce the production and examination of books, records and pa- pers under the same forfeitures and penalties as is provided by law to compel the attendance of witnesses and the production of papers in the superior courts of the state.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0195.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0195
CHAPTER 30.0,31,Sec. 4.,5,"Sec. 4 That the chairman of said joint committee shall have full power to punish for contempt any officer or employee of said agri- cultural department, state treasurer's office, charitable institutions, or any other person who shall willfully refuse to obey all subpoenas directing his or their attendance before said joint committee, or who shall willfully fail to provide any books, papers or records rela- ting to the affairs of said department, office or institution.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0195.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0195
CHAPTER 30.0,31,Sec. 5.,6,"Sec. 5 That said joint committee are directed to proceed, without delay, to make said investigation, and report their finding to this general assembly, now in session.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0196.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0196
